station_abbr;reference_timestamp;tre200s0;tre005s0;tresurs0;xchills0;ure200s0;tde200s0;pva200s0;prestas0;pp0qnhs0;pp0qffs0;ppz850s0;ppz700s0;fkl010z1;fve010z0;fkl010z0;dkl010z0;wcc006s0;fu3010z0;fkl010z3;fu3010z1;fu3010z3;rre150z0;htoauts0;gre000z0;ods000z0;oli000z0;olo000z0;osr000z0;sre000z0
SMA;18.05.2025 10:40;17;26.4;27.8;17;46.2;5.4;8.9;951.9;1017.3;1015.7;;;5.5;2.2;2.5;236;;9;5.4;19.8;19.4;0;0;1050;;327;;;10
SMA;18.05.2025 10:50;16.3;25.7;26.9;16.3;44.6;4.2;8.3;951.9;1017.3;1015.9;;;6.1;2.3;2.6;292;;9.4;6;22;21.6;0;0;776;;320;;;8
SMA;18.05.2025 11:00;16.4;25;25.8;16.4;47.4;5.2;8.8;951.8;1017.2;1015.8;;;6.6;1.7;2.3;340;;8.3;6.4;23.8;23;0;0;844;;314;;;8
SMA;18.05.2025 11:10;17.7;26.8;27.2;17.7;46.4;6.1;9.4;951.7;1017.1;1015.3;;;5.4;1.8;2.2;255;;7.9;5.3;19.4;19.1;0;0;1026;;319;;;10
SMA;18.05.2025 11:20;16.8;23.8;23.8;16.8;41.6;3.7;8;951.7;1017.1;1015.6;;;6.3;2.4;2.9;236;;10.4;6.2;22.7;22.3;0;0;406;;330;;;3
SMA;18.05.2025 11:30;18.2;24.7;24.5;18.2;40.8;4.7;8.5;951.6;1017;1015.1;;;9.5;4.3;4.5;262;;16.2;9.2;34.2;33.1;0;0;988;;320;;;9
SMA;18.05.2025 11:40;18;27.8;27.5;18;42.5;5.1;8.8;951.6;1017;1015.2;;;7.6;2.7;3.4;247;;12.2;7.5;27.4;27;0;0;910;;326;;;9
SMA;18.05.2025 11:50;17.8;26.7;26.8;17.8;41.9;4.7;8.5;951.5;1016.9;1015.1;;;7.1;1.6;2.1;302;;7.6;6.9;25.6;24.8;0;0;774;;329;;;6
SMA;18.05.2025 12:00;18.4;24.5;24.8;18.4;39.4;4.4;8.3;951.4;1016.8;1014.9;;;7.5;2.9;3.5;270;;12.6;6.7;27;24.1;0;0;749;;326;;;7
SMA;18.05.2025 12:10;17.8;26.4;27.1;17.8;42.1;4.8;8.6;951.3;1016.7;1014.9;;;6.9;3.4;3.7;229;;13.3;6.9;24.8;24.8;0;0;876;;312;;;9
SMA;18.05.2025 12:20;19.2;27.7;28.8;19.2;39.7;5.2;8.8;951.2;1016.6;1014.5;;;8.5;2.8;3.9;230;;14;8.3;30.6;29.9;0;0;972;;311;;;10
SMA;18.05.2025 12:30;18.6;28;29.4;18.6;36.2;3.3;7.8;951.2;1016.6;1014.6;;;7.3;2.3;2.9;293;;10.4;7.1;26.3;25.6;0;0;802;;311;;;9
SMA;18.05.2025 12:40;18.8;26.7;28.1;18.8;36.6;3.7;7.9;951.1;1016.5;1014.4;;;6.5;2.8;3.3;258;;11.9;6;23.4;21.6;0;0;914;;311;;;10
SMA;18.05.2025 12:50;18.7;27.9;29.7;18.7;37.5;3.9;8.1;951;1016.3;1014.4;;;6.3;2.1;2.6;275;;9.4;6;22.7;21.6;0;0;937;;313;;;10
SMA;18.05.2025 13:00;17.6;27.9;29.9;17.6;37.8;3.1;7.6;951;1016.3;1014.6;;;7.5;2.1;2.8;292;;10.1;7.2;27;25.9;0;0;842;;314;;;9
SMA;18.05.2025 13:10;19.5;26.9;28.8;19.5;41.1;5.9;9.3;951;1016.3;1014.2;;;6.2;3;3.3;275;;11.9;6.1;22.3;22;0;0;827;;312;;;10
SMA;18.05.2025 13:20;19.2;27.9;29.9;19.2;36;3.8;8;950.9;1016.2;1014.1;;;7;1.6;2.1;281;;7.6;6.9;25.2;24.8;0;0;856;;312;;;10
SMA;18.05.2025 13:30;18.6;28.1;30.2;18.6;39.8;4.7;8.5;950.8;1016.1;1014.2;;;5.1;2;2.4;270;;8.6;4.9;18.4;17.6;0;0;871;;311;;;10
SMA;18.05.2025 13:40;19.4;28.6;30.8;19.4;37.8;4.7;8.5;950.7;1016;1013.9;;;5.7;2;2.4;292;;8.6;5.6;20.5;20.2;0;0;860;;313;;;10
SMA;18.05.2025 13:50;18.9;28.6;30.8;18.9;38.7;4.5;8.4;950.7;1016;1014;;;7.2;2.6;3;269;;10.8;6.9;25.9;24.8;0;0;832;;313;;;10
SMA;18.05.2025 14:00;20;28.4;30.6;20;37.6;5.1;8.8;950.7;1016;1013.7;;;6.6;2.4;2.7;246;;9.7;6.3;23.8;22.7;0;0;806;;311;;;10
SMA;18.05.2025 14:10;19.1;27.6;29.6;19.1;37.4;4.2;8.3;950.6;1015.9;1013.8;;;9.2;2.9;3.3;256;;11.9;8.7;33.1;31.3;0;0;698;;312;;;9
SMA;18.05.2025 14:20;19.2;27.3;29.2;19.2;38.6;4.8;8.6;950.5;1015.8;1013.7;;;6.8;1.8;2.1;310;;7.6;6.5;24.5;23.4;0;0;601;;314;;;8
SMA;18.05.2025 14:30;18.3;26;27.6;18.3;39;4.1;8.2;950.6;1015.9;1014;;;6.3;1.7;2;272;;7.2;5.9;22.7;21.2;0;0;673;;315;;;9
SMA;18.05.2025 14:40;19.4;28.5;30.3;19.4;37;4.3;8.3;950.4;1015.7;1013.6;;;7.3;3;3.3;282;;11.9;7.2;26.3;25.9;0;0;721;;314;;;10
SMA;18.05.2025 14:50;19.4;27.8;29.7;19.4;36.3;4.1;8.2;950.5;1015.8;1013.7;;;5.8;1.8;2.1;308;;7.6;5.6;20.9;20.2;0;0;689;;312;;;10
SMA;18.05.2025 15:00;20;28.2;30.1;20;38.7;5.5;9;950.4;1015.7;1013.4;;;6.1;1.2;1.9;248;;6.8;5.9;22;21.2;0;0;661;;313;;;10
SMA;18.05.2025 15:10;18.3;28.2;30;18.3;40;4.5;8.4;950.4;1015.7;1013.8;;;5.2;2;2.2;257;;7.9;5;18.7;18;0;0;617;;314;;;10
SMA;18.05.2025 15:20;19.2;27;28.6;19.2;37.6;4.4;8.4;950.4;1015.7;1013.6;;;5.3;2.3;2.6;276;;9.4;5.1;19.1;18.4;0;0;569;;315;;;10
SMA;18.05.2025 15:30;19.7;27.2;28.8;19.7;37.4;4.8;8.6;950.4;1015.7;1013.5;;;6.2;2.3;2.6;282;;9.4;5.9;22.3;21.2;0;0;582;;313;;;10
SMA;18.05.2025 15:40;18.9;26.6;27.9;18.9;38;4.3;8.3;950.4;1015.7;1013.7;;;7.1;3.4;3.6;271;;13;7.1;25.6;25.6;0;0;467;;313;;;8
SMA;18.05.2025 15:50;19.3;26.4;27.7;19.3;38.3;4.8;8.6;950.4;1015.7;1013.6;;;4.5;1.5;2.2;267;;7.9;4.4;16.2;15.8;0;0;537;;314;;;10
SMA;18.05.2025 16:00;19.4;26.4;27.8;19.4;37.7;4.6;8.5;950.3;1015.6;1013.4;;;6.1;2.6;2.9;333;;10.4;5.9;22;21.2;0;0;494;;314;;;10
SMA;18.05.2025 16:10;18.9;25.9;27;18.9;39.6;4.9;8.6;950.4;1015.7;1013.7;;;7.7;3.2;3.4;282;;12.2;7.6;27.7;27.4;0;0;449;;311;;;10
SMA;18.05.2025 16:20;19.2;25.8;27;19.2;39.4;5.1;8.8;950.4;1015.7;1013.6;;;5.5;2.1;2.6;318;;9.4;5.4;19.8;19.4;0;0;413;;309;;;10
SMA;18.05.2025 16:30;19.1;25.4;26.5;19.1;36.3;3.8;8;950.3;1015.6;1013.5;;;7.3;2.1;2.6;291;;9.4;6.9;26.3;24.8;0;0;384;;309;;;10
SMA;18.05.2025 16:40;19.2;24.5;25.5;19.2;36.8;4.1;8.2;950.3;1015.6;1013.5;;;5.1;1.7;1.9;343;;6.8;4.8;18.4;17.3;0;0;352;;308;;;10
SMA;18.05.2025 16:50;18.8;24;24.4;18.8;35.7;3.3;7.7;950.3;1015.6;1013.6;;;5.2;2.4;2.7;315;;9.7;5.1;18.7;18.4;0;0;321;;308;;;10
SMA;18.05.2025 17:00;19;22.9;23.7;19;36.9;4;8.1;950.3;1015.6;1013.5;;;5.9;2.7;2.8;332;;10.1;5.6;21.2;20.2;0;0;293;;307;;;10
SMA;18.05.2025 17:10;18.6;23.3;23.9;18.6;36.1;3.3;7.7;950.4;1015.7;1013.7;;;5.6;2.4;2.7;327;;9.7;5.5;20.2;19.8;0;0;262;;307;;;10
SMA;18.05.2025 17:20;18.4;22.1;22.5;18.4;35.4;2.8;7.5;950.4;1015.7;1013.8;;;4.6;2.5;2.7;317;;9.7;4.5;16.6;16.2;0;0;232;;306;;;10
SMA;18.05.2025 17:30;18.6;22;22.3;18.6;35.5;3.1;7.6;950.4;1015.7;1013.7;;;4.6;1.8;2.1;321;;7.6;4.4;16.6;15.8;0;0;202;;306;;;10
SMA;18.05.2025 17:40;18.3;21.3;21.5;18.3;34.8;2.5;7.3;950.4;1015.7;1013.8;;;3.6;2;2.1;325;;7.6;3.5;13;12.6;0;0;174;;306;;;10
SMA;18.05.2025 17:50;17.9;18.3;17.9;17.9;35.7;2.5;7.3;950.5;1015.8;1014;;;4.3;1.9;2.1;323;;7.6;3.9;15.5;14;0;0;145;;305;;;10
SMA;18.05.2025 18:00;18.3;17;16.2;18.3;33.9;2.1;7.1;950.5;1015.8;1013.9;;;4.4;1.9;2.2;328;;7.9;4.2;15.8;15.1;0;0;117;;305;;;10
SMA;18.05.2025 18:10;17.1;16.3;15.5;17.1;38.7;2.9;7.5;950.6;1015.9;1014.3;;;3.5;1.2;1.4;346;;5;3.4;12.6;12.2;0;0;89;;304;;;10
SMA;18.05.2025 18:20;17.5;15.7;14.8;17.5;37;2.7;7.4;950.7;1016;1014.3;;;3.1;1;1.3;327;;4.7;3;11.2;10.8;0;0;67;;304;;;10
SMA;18.05.2025 18:30;17.4;15.3;14.2;17.4;37.3;2.7;7.4;950.7;1016;1014.3;;;3.3;1.3;1.5;329;;5.4;3.2;11.9;11.5;0;0;46;;303;;;10
SMA;18.05.2025 18:40;16.4;14;13.2;16.4;41.4;3.3;7.7;950.8;1016.1;1014.7;;;1.8;1;1.1;358;;4;1.8;6.5;6.5;0;0;29;;303;;;6
SMA;18.05.2025 18:50;15.9;13.2;12.5;15.9;42.7;3.2;7.7;950.9;1016.2;1014.9;;;1.6;1.3;1.3;359;;4.7;1.6;5.8;5.8;0;0;15;;302;;;0
SMA;18.05.2025 19:00;15.5;12.6;11.8;15.5;43.8;3.2;7.7;951.1;1016.5;1015.2;;;2;1.4;1.5;357;;5.4;1.9;7.2;6.8;0;0;5;;302;;;0
SMA;18.05.2025 19:10;15.2;12;11.2;15.2;44.4;3.2;7.7;951.1;1016.5;1015.3;;;1.9;1.3;1.3;355;;4.7;1.8;6.8;6.5;0;0;1;;302;;;0
SMA;18.05.2025 19:20;14.7;11.5;10.7;14.7;46.9;3.5;7.8;951.2;1016.6;1015.5;;;1.8;1.2;1.2;357;;4.3;1.8;6.5;6.5;0;0;0;;301;;;0
SMA;18.05.2025 19:30;14.5;11;10.2;14.5;47.8;3.6;7.9;951.3;1016.7;1015.7;;;1.5;1.1;1.1;358;;4;1.4;5.4;5;0;0;0;;300;;;0
SMA;18.05.2025 19:40;14.2;10.7;9.9;14.2;48;3.4;7.8;951.4;1016.8;1015.9;;;1.4;0.9;0.9;3;;3.2;1.3;5;4.7;0;0;0;;300;;;0
SMA;18.05.2025 19:50;13.8;10.5;9.8;13.8;50.8;3.8;8;951.5;1016.9;1016.1;;;1;0.6;0.6;17;;2.2;1;3.6;3.6;0;0;0;;299;;;0
SMA;18.05.2025 20:00;13.8;10.4;9.7;13.8;49.3;3.4;7.8;951.6;1017;1016.2;;;1;0.6;0.6;16;;2.2;0.9;3.6;3.2;0;0;0;;299;;;0
SMA;18.05.2025 20:10;13.6;10.1;9.5;13.6;49.6;3.3;7.7;951.6;1017;1016.2;;;0.8;0.4;0.4;19;;1.4;0.7;2.9;2.5;0;0;0;;299;;;0
SMA;18.05.2025 20:20;13.5;10;9.3;13.5;50.3;3.4;7.8;951.7;1017.1;1016.3;;;0.5;0.2;0.2;38;;0.7;0.5;1.8;1.8;0;0;0;;299;;;0
SMA;18.05.2025 20:30;13.4;10;9.4;13.4;51.1;3.5;7.9;951.7;1017.1;1016.4;;;1.3;0.4;0.4;25;;1.4;1.3;4.7;4.7;0;0;0;;301;;;0
SMA;18.05.2025 20:40;13.3;10.1;9.5;13.3;52.3;3.7;8;951.7;1017.1;1016.4;;;0.7;0.3;0.3;22;;1.1;0.6;2.5;2.2;0;0;0;;307;;;0
SMA;18.05.2025 20:50;13.3;10.1;9.4;13.3;52.4;3.8;8;951.8;1017.2;1016.5;;;0.8;0.3;0.3;22;;1.1;0.7;2.9;2.5;0;0;0;;311;;;0
SMA;18.05.2025 21:00;13.3;10.1;9.5;13.3;52.5;3.8;8;951.8;1017.2;1016.5;;;1.1;0.3;0.3;28;;1.1;1.1;4;4;0;0;0;;314;;;0
SMA;18.05.2025 21:10;13.3;10.1;9.5;13.3;52.5;3.8;8;951.8;1017.2;1016.5;;;1.3;0.6;0.6;25;;2.2;1.2;4.7;4.3;0;0;0;;312;;;0
SMA;18.05.2025 21:20;13.1;10.3;9.7;13.1;53.8;4;8.1;951.8;1017.2;1016.5;;;0.7;0.4;0.4;5;;1.4;0.7;2.5;2.5;0;0;0;;321;;;0
SMA;18.05.2025 21:30;13;10.6;10;13;54.5;4;8.2;951.8;1017.2;1016.6;;;0.9;0.3;0.4;311;;1.4;0.8;3.2;2.9;0;0;0;;325;;;0
SMA;18.05.2025 21:40;13.3;10.9;10.4;13.3;53.9;4.2;8.2;951.8;1017.2;1016.5;;;0.9;0.5;0.5;339;;1.8;0.8;3.2;2.9;0;0;0;;342;;;0
SMA;18.05.2025 21:50;13.5;11.1;10.7;13.5;54.4;4.5;8.4;951.8;1017.2;1016.5;;;1;0.6;0.6;341;;2.2;1;3.6;3.6;0;0;0;;345;;;0
SMA;18.05.2025 22:00;13.5;11.3;10.9;13.5;54.5;4.5;8.4;951.8;1017.2;1016.5;;;1.3;0.8;0.8;352;;2.9;1.2;4.7;4.3;0;0;0;;346;;;0
SMA;18.05.2025 22:10;13.4;11.4;11;13.4;53.4;4.1;8.2;951.8;1017.2;1016.5;;;1.9;1;1.1;351;;4;1.8;6.8;6.5;0;0;0;;347;;;0
SMA;18.05.2025 22:20;13.4;11.2;10.9;13.4;53.3;4.1;8.2;951.8;1017.2;1016.5;;;1.6;1;1.1;357;;4;1.5;5.8;5.4;0;0;0;;332;;;0
SMA;18.05.2025 22:30;13.4;10.8;10.4;13.4;52.9;4;8.1;951.8;1017.2;1016.5;;;1.6;0.9;1;353;;3.6;1.5;5.8;5.4;0;0;0;;323;;;0
SMA;18.05.2025 22:40;13;10.4;9.9;13;55.2;4.2;8.3;951.9;1017.3;1016.7;;;0.8;0.4;0.4;308;;1.4;0.7;2.9;2.5;0;0;0;;314;;;0
SMA;18.05.2025 22:50;12.7;10.3;9.8;12.7;55.9;4.1;8.2;951.8;1017.2;1016.6;;;0.5;0.2;0.2;32;;0.7;0.5;1.8;1.8;0;0;0;;313;;;0
SMA;18.05.2025 23:00;12.6;10.1;9.6;12.6;56.3;4.1;8.2;951.8;1017.2;1016.7;;;0.7;0.3;0.3;45;;1.1;0.6;2.5;2.2;0;0;0;;316;;;0
SMA;18.05.2025 23:10;12.4;9.9;9.4;12.4;57.6;4.3;8.3;951.9;1017.3;1016.8;;;0.8;0.2;0.2;12;;0.7;0.7;2.9;2.5;0;0;0;;319;;;0
SMA;18.05.2025 23:20;12.2;9.9;9.3;12.2;58.7;4.4;8.3;951.9;1017.3;1016.9;;;1;0.4;0.4;317;;1.4;0.9;3.6;3.2;0;0;0;;317;;;0
SMA;18.05.2025 23:30;12.1;9.7;9.2;12.1;56.9;3.8;8;951.9;1017.3;1016.9;;;1.4;0.6;0.6;28;;2.2;1.4;5;5;0;0;0;;311;;;0
SMA;18.05.2025 23:40;11.9;9.3;8.6;11.9;58.3;4;8.1;951.8;1017.2;1016.8;;;1.9;1.4;1.4;50;;5;1.9;6.8;6.8;0;0;0;;298;;;0
SMA;18.05.2025 23:50;11.6;8.9;8.2;11.6;59.5;4;8.1;951.7;1017.1;1016.8;;;1.2;0.6;0.6;6;;2.2;1.1;4.3;4;0;0;0;;294;;;0
SMA;19.05.2025 00:00;11.3;8.7;8.1;11.3;60.5;3.9;8.1;951.7;1017.1;1016.9;;;1.3;0.6;0.6;36;;2.2;1.2;4.7;4.3;0;0;0;;291;;;0
SMA;19.05.2025 00:10;11;8.2;7.6;11;62.1;4;8.1;951.7;1017.1;1017;;;2;1.4;1.4;39;;5;1.9;7.2;6.8;0;0;0;;289;;;0
SMA;19.05.2025 00:20;10.9;8.1;7.3;10.9;63.4;4.2;8.3;951.6;1017;1016.9;;;2.1;1.4;1.4;29;;5;2;7.6;7.2;0;0;0;;288;;;0
SMA;19.05.2025 00:30;10.8;7.7;6.9;10.8;63.6;4.2;8.2;951.7;1017.1;1017;;;2.1;1;1.1;28;;4;2;7.6;7.2;0;0;0;;288;;;0
SMA;19.05.2025 00:40;10.7;7.5;6.8;10.7;63.6;4.1;8.2;951.7;1017.1;1017;;;2.1;1.2;1.2;37;;4.3;2.1;7.6;7.6;0;0;0;;287;;;0
SMA;19.05.2025 00:50;10.5;7.3;6.7;10.5;65.2;4.3;8.3;951.7;1017.1;1017.1;;;2.9;1.2;1.2;28;;4.3;2.8;10.4;10.1;0;0;0;;286;;;0
SMA;19.05.2025 01:00;10.4;7.3;6.6;10.4;65;4.1;8.2;951.7;1017.1;1017.1;;;2.3;1.3;1.3;26;;4.7;2.2;8.3;7.9;0;0;0;;286;;;0
SMA;19.05.2025 01:10;10.2;6.9;6.1;10.2;66.3;4.2;8.2;951.7;1017.1;1017.2;;;2;0.4;0.7;31;;2.5;2;7.2;7.2;0;0;0;;285;;;0
SMA;19.05.2025 01:20;10.1;6.7;6;10.1;66.3;4.1;8.2;951.7;1017.1;1017.2;;;1.4;0.1;0.3;217;;1.1;1.4;5;5;0;0;0;;285;;;0
SMA;19.05.2025 01:30;9.9;6.6;5.8;9.9;67.1;4.1;8.2;951.7;1017.1;1017.2;;;1.3;0.1;0.3;326;;1.1;1.3;4.7;4.7;0;0;0;;284;;;0
SMA;19.05.2025 01:40;9.8;6.4;5.7;9.8;67.1;4;8.1;951.8;1017.2;1017.4;;;1.7;0.5;0.6;273;;2.2;1.5;6.1;5.4;0;0;0;;283;;;0
SMA;19.05.2025 01:50;9.8;6.4;5.7;9.8;67.6;4.1;8.2;951.8;1017.2;1017.4;;;1.7;0.3;0.5;284;;1.8;1.6;6.1;5.8;0;0;0;;282;;;0
SMA;19.05.2025 02:00;9.4;6.3;5.7;9.4;70.2;4.3;8.3;951.9;1017.3;1017.6;;;0.7;0.2;0.2;231;;0.7;0.7;2.5;2.5;0;0;0;;282;;;0
SMA;19.05.2025 02:10;9.4;6.2;5.6;9.4;68.9;4;8.1;951.8;1017.2;1017.5;;;2.7;0.9;1;49;;3.6;2.5;9.7;9;0;0;0;;281;;;0
SMA;19.05.2025 02:20;9;6;5.3;8.2;70.9;4;8.1;951.8;1017.2;1017.6;;;3.1;1.8;1.8;52;;6.5;2.9;11.2;10.4;0;0;0;;281;;;0
SMA;19.05.2025 02:30;9.4;5.8;5;9.4;67.7;3.7;8;951.9;1017.3;1017.6;;;2.6;1.2;1.2;40;;4.3;2.5;9.4;9;0;0;0;;280;;;0
SMA;19.05.2025 02:40;9.2;6;5.1;8;69.2;3.9;8;951.9;1017.3;1017.6;;;3.3;2.3;2.3;48;;8.3;3.2;11.9;11.5;0;0;0;;280;;;0
SMA;19.05.2025 02:50;9.1;6.1;5.1;8;69.2;3.8;8;951.9;1017.3;1017.6;;;3.6;2.2;2.2;40;;7.9;3.4;13;12.2;0;0;0;;280;;;0
SMA;19.05.2025 03:00;9.2;6;5.1;7.9;69.3;3.9;8.1;951.9;1017.3;1017.6;;;3.8;2.4;2.4;47;;8.6;3.5;13.7;12.6;0;0;0;;280;;;0
SMA;19.05.2025 03:10;9;6;5.1;7.5;71.2;4.1;8.2;951.9;1017.3;1017.7;;;4;2.7;2.7;44;;9.7;3.9;14.4;14;0;0;0;;281;;;0
SMA;19.05.2025 03:20;9.1;6.2;5.4;7.4;70.3;4;8.1;951.9;1017.3;1017.6;;;4.4;3;3;45;;10.8;4.3;15.8;15.5;0;0;0;;281;;;0
SMA;19.05.2025 03:30;8.9;6.4;5.8;7.2;71.7;4.1;8.2;951.9;1017.3;1017.7;;;4.3;3;3;44;;10.8;4.2;15.5;15.1;0;0;0;;280;;;0
SMA;19.05.2025 03:40;8.9;6.2;5.6;7.4;72.2;4.2;8.2;951.9;1017.3;1017.7;;;3.8;2.7;2.7;44;;9.7;3.7;13.7;13.3;0;0;1;;280;;;0
SMA;19.05.2025 03:50;8.7;6.3;5.7;7;72.8;4.1;8.2;951.9;1017.3;1017.7;;;4;2.9;2.9;45;;10.4;3.9;14.4;14;0;0;3;;280;;;0
SMA;19.05.2025 04:00;8.7;6.2;5.6;7.3;72.6;4.1;8.2;952;1017.4;1017.8;;;4;2.3;2.4;47;;8.6;3.9;14.4;14;0;0;8;;279;;;0
SMA;19.05.2025 04:10;9;6.1;5.4;9;71.9;4.2;8.3;952.1;1017.5;1017.9;;;2;1.3;1.3;14;;4.7;1.9;7.2;6.8;0;0;14;;278;;;0
SMA;19.05.2025 04:20;8.2;5.9;5.3;8.2;76.8;4.4;8.3;952.2;1017.6;1018.2;;;2.1;1;1.1;35;;4;2.1;7.6;7.6;0;0;20;;277;;;0
SMA;19.05.2025 04:30;8.7;5.8;5.2;7.8;74.4;4.4;8.4;952.2;1017.6;1018.1;;;2.7;1.9;1.9;45;;6.8;2.6;9.7;9.4;0;0;26;;277;;;0
SMA;19.05.2025 04:40;8.8;5.8;5.2;8.3;74.2;4.5;8.4;952.3;1017.7;1018.1;;;2.5;1.5;1.5;43;;5.4;2.4;9;8.6;0;0;33;;277;;;0
SMA;19.05.2025 04:50;8.9;5.8;5.2;8.3;73.6;4.4;8.4;952.4;1017.8;1018.2;;;2.8;1.5;1.6;53;;5.8;2.6;10.1;9.4;0;0;97;;278;;;10
SMA;19.05.2025 05:00;9.2;6;5.3;8.6;73;4.6;8.5;952.4;1017.8;1018.1;;;2.4;1.6;1.6;57;;5.8;2.3;8.6;8.3;0;0;132;;279;;;10
SMA;19.05.2025 05:10;8.9;6.4;5.7;8.2;78;5.3;8.9;952.5;1017.9;1018.3;;;2.9;1.6;1.7;61;;6.1;2.7;10.4;9.7;0;0;161;;279;;;10
SMA;19.05.2025 05:20;9.5;6.2;5.6;8.7;73.3;5;8.7;952.5;1017.9;1018.2;;;2.9;1.8;1.9;58;;6.8;2.9;10.4;10.4;0;0;190;;280;;;10
SMA;19.05.2025 05:30;10.2;6.3;5.8;10.2;71.4;5.3;8.9;952.6;1018;1018.1;;;3.9;2;2.1;56;;7.6;3.8;14;13.7;0;0;215;;280;;;10
SMA;19.05.2025 05:40;10.6;7;6.3;10.6;70.5;5.5;9;952.6;1018;1018;;;3.7;2.4;2.5;57;;9;3.6;13.3;13;0;0;247;;281;;;10
SMA;19.05.2025 05:50;10.5;7.6;6.8;10.5;71.3;5.5;9;952.6;1018;1018;;;3.8;1.7;1.7;62;;6.1;3.5;13.7;12.6;0;0;281;;282;;;10
SMA;19.05.2025 06:00;11.3;7.8;7.1;11.3;65.4;5.1;8.8;952.7;1018.1;1018;;;3.3;1.7;1.8;54;;6.5;3.2;11.9;11.5;0;0;311;;283;;;10
SMA;19.05.2025 06:10;11.5;8.6;7.8;11.5;65.1;5.2;8.8;952.6;1018;1017.8;;;2.5;1.2;1.3;57;;4.7;2.5;9;9;0;0;335;;285;;;10
SMA;19.05.2025 06:20;11.9;10.8;10.1;11.9;62.5;5;8.7;952.6;1018;1017.7;;;2.6;1.3;1.4;57;;5;2.5;9.4;9;0;0;370;;286;;;10
SMA;19.05.2025 06:30;11.9;10.7;10.1;11.9;64.8;5.5;9;952.6;1018;1017.7;;;1.9;0.6;0.7;33;;2.5;1.8;6.8;6.5;0;0;402;;287;;;10
SMA;19.05.2025 06:40;12.3;10.5;9.9;12.3;61.8;5.2;8.8;952.7;1018.1;1017.7;;;2.4;1;1.2;37;;4.3;2.3;8.6;8.3;0;0;433;;288;;;10
SMA;19.05.2025 06:50;12.4;10.7;10.1;12.4;63.4;5.7;9.1;952.7;1018.1;1017.7;;;2.3;1;1.1;32;;4;2.2;8.3;7.9;0;0;459;;289;;;10
SMA;19.05.2025 07:00;13.2;11;10.3;13.2;60.2;5.7;9.1;952.7;1018.1;1017.5;;;2.2;0.9;1;32;;3.6;2.1;7.9;7.6;0;0;487;;291;;;10
SMA;19.05.2025 07:10;13.3;12.1;11.3;13.3;59.9;5.7;9.1;952.7;1018.1;1017.5;;;2.1;1;1;21;;3.6;2;7.6;7.2;0;0;525;;293;;;2
SMA;19.05.2025 07:20;13.4;13.8;13.2;13.4;59.9;5.8;9.2;952.7;1018.1;1017.4;;;3.2;1;1.2;37;;4.3;3.1;11.5;11.2;0;0;538;;294;;;10
SMA;19.05.2025 07:30;14.2;13.6;13.3;14.2;58.1;6.1;9.4;952.8;1018.2;1017.4;;;3.3;1.5;1.7;42;;6.1;3.2;11.9;11.5;0;0;566;;295;;;10
SMA;19.05.2025 07:40;14.7;14.7;14.5;14.7;57.5;6.4;9.6;952.8;1018.2;1017.2;;;3;1.4;1.5;30;;5.4;2.9;10.8;10.4;0;0;593;;296;;;10
SMA;19.05.2025 07:50;14.7;13.9;13.6;14.7;55.7;5.9;9.3;952.9;1018.4;1017.3;;;3.4;1.1;1.3;35;;4.7;3.3;12.2;11.9;0;0;620;;298;;;10
SMA;19.05.2025 08:00;15.6;14;13.4;15.6;57.7;7.3;10.2;952.8;1018.2;1017;;;3.8;2;2.2;30;;7.9;3.7;13.7;13.3;0;0;644;;299;;;10
SMA;19.05.2025 08:10;15.6;14.3;13.6;15.6;54.8;6.5;9.7;952.9;1018.4;1017.1;;;3.9;2;2.1;26;;7.6;3.8;14;13.7;0;0;667;;300;;;10
SMA;19.05.2025 08:20;15.6;14.5;13.8;15.6;54.6;6.5;9.7;952.9;1018.4;1017.1;;;4.9;1.9;2.1;32;;7.6;4.8;17.6;17.3;0;0;692;;302;;;10
SMA;19.05.2025 08:30;16.1;18.9;18.9;16.1;52.7;6.4;9.6;952.9;1018.4;1017;;;4.9;2;2.2;36;;7.9;4.7;17.6;16.9;0;0;716;;303;;;10
SMA;19.05.2025 08:40;16.3;23.8;25;16.3;51;6.2;9.4;952.9;1018.4;1017;;;4.5;1.8;2.1;69;;7.6;4.4;16.2;15.8;0;0;739;;305;;;10
SMA;19.05.2025 08:50;16.8;25.5;27.4;16.8;51.8;6.8;9.9;953;1018.5;1016.9;;;3.9;2;2.2;54;;7.9;3.8;14;13.7;0;0;760;;305;;;10
SMA;19.05.2025 09:00;16.5;25.8;27.9;16.5;48.8;5.7;9.2;952.9;1018.4;1016.9;;;3.2;1.5;1.7;45;;6.1;3.1;11.5;11.2;0;0;779;;307;;;10
SMA;19.05.2025 09:10;17.2;26.1;28.2;17.2;50.1;6.7;9.8;952.9;1018.4;1016.7;;;3.7;1.7;1.8;31;;6.5;3.6;13.3;13;0;0;800;;309;;;10
SMA;19.05.2025 09:20;17.4;26.4;28.5;17.4;47.5;6.1;9.4;952.7;1018.1;1016.5;;;4.5;2.2;2.4;29;;8.6;4.4;16.2;15.8;0;0;821;;311;;;10
SMA;19.05.2025 09:30;17.2;27.2;29.5;17.2;49;6.4;9.6;952.7;1018.1;1016.5;;;4.7;1.4;1.8;66;;6.5;4.7;16.9;16.9;0;0;834;;313;;;10
