time,temp2minst,rain10minsum,globalstrahlung10minavg,relhum2minst,wdir10minavg,vmag10minavg,qffinst
03/04/2024 22:40,11.8,0,0,62.2,236,8.806,1016.5
03/04/2024 23:00,11.6,0,0,64.5,243,8.306,1016.7
03/04/2024 23:10,11.5,0,0,65.8,246,6,1016.8
03/04/2024 23:20,11.1,0,0,68.6,251,6,1017
03/04/2024 23:30,11.3,0,0,67.4,241,6.611,1017
03/04/2024 23:40,11.3,0,0,68.1,242,6.5,1017
03/04/2024 23:50,10.6,0,0,76.1,239,7.806,1017.4
04/04/2024 00:00,9.9,0.2,0,83,242,7.194,1017.5
04/04/2024 00:10,10.1,0,0,80.9,238,7.111,1017.4
04/04/2024 00:20,10.2,0,0,79,240,6.111,1017.5
04/04/2024 00:30,10.6,0,0,74.2,232,6.889,1017.2
04/04/2024 00:40,10.7,0,0,73.2,233,7.5,1017.1
04/04/2024 00:50,10.8,0,0,71.8,228,6.806,1017.1
04/04/2024 01:00,10.7,0,0,73,225,7.194,1017
04/04/2024 01:10,10.7,0,0,72.7,224,6.5,1017.1
04/04/2024 01:20,10.8,0,0,71.8,226,6.389,1017.2
04/04/2024 01:30,10.9,0,0,71.6,221,6.306,1017.3
04/04/2024 01:40,11,0,0,71.2,227,5,1017.3
04/04/2024 01:50,10.7,0,0,72.7,229,5.389,1017.2
04/04/2024 02:00,10.8,0,0,71.5,215,6.194,1017.2
04/04/2024 02:10,10.5,0,0,73.1,215,4.306,1017.2
04/04/2024 02:20,10.3,0,0,75,214,3.611,1017.3
04/04/2024 02:30,10.3,0,0,75,221,3.889,1017.3
04/04/2024 02:40,10.6,0,0,73.8,227,4.194,1017.4
04/04/2024 02:50,10.5,0,0,73.6,220,4.389,1017.3
04/04/2024 03:00,10.4,0,0,74.3,224,4.111,1017.3
04/04/2024 03:10,10.7,0,0,72.9,226,4.889,1017.2
04/04/2024 03:20,10.8,0,0,72.1,228,5.306,1017
04/04/2024 03:30,10.7,0,0,72.5,219,4.389,1017
04/04/2024 03:40,10.7,0,0,71.9,219,4.694,1017
04/04/2024 03:50,10.7,0,0,70.9,221,4.694,1016.9
04/04/2024 04:00,10.6,0,0,71.4,226,5,1017.1
04/04/2024 04:10,10.6,0,0,71.4,229,4.694,1017.1
04/04/2024 04:20,10.4,0,0,73,210,4,1017.1
04/04/2024 04:30,9.9,0,0,75.7,199,2.889,1017.2
04/04/2024 04:40,10.1,0,0,74.6,196,2.806,1017.1
04/04/2024 04:50,9.9,0,1,75.1,196,3.389,1017
04/04/2024 05:00,9.9,0,2,75.3,203,3.389,1017.1
04/04/2024 05:10,9.4,0,9,78.3,210,3.194,1017.4
04/04/2024 05:20,9.7,0,11,76.9,191,2.611,1017.1
04/04/2024 05:30,10,0,16,74.1,190,2.889,1017
04/04/2024 05:40,9.9,0,38,75.5,204,2.889,1017.1
04/04/2024 05:50,9.9,0,62,76.1,206,3.194,1017.2
04/04/2024 06:00,9.9,0,29,75.4,204,2.889,1017.2
04/04/2024 06:10,10,0,22,75,200,2.611,1017.1
04/04/2024 06:20,10.3,0,22,72.6,195,2.806,1017
04/04/2024 06:30,10.5,0,29,70.7,192,2.611,1017
04/04/2024 06:40,10.4,0,33,72.3,204,2,1017.1
04/04/2024 06:50,10.3,0,34,73.2,194,2.194,1017.1
04/04/2024 07:00,10.4,0,65,72.7,184,2.5,1017
04/04/2024 07:10,10.4,0,70,73.3,184,3,1017
04/04/2024 07:20,10.4,0,91,74.1,180,2.194,1017.1
04/04/2024 07:30,11.4,0,308,67.2,169,2.5,1016.8
04/04/2024 07:40,11.9,0,418,65.3,184,2.306,1016.5
04/04/2024 07:50,11.6,0,279,66.5,191,2.5,1016.6
04/04/2024 08:00,11.9,0,306,65.6,190,2.611,1016.6
04/04/2024 08:10,12,0,316,64.1,190,2.5,1016.5
04/04/2024 08:20,11.9,0,221,66.4,203,2.111,1016.6
04/04/2024 08:30,12.1,0,196,64.8,207,1.806,1016.6
04/04/2024 08:40,12.4,0,258,64.1,211,1.611,1016.5
04/04/2024 08:50,12.9,0,347,61.7,217,1.694,1016.2
04/04/2024 09:00,13,0,396,64.8,228,2.389,1016.1
04/04/2024 09:10,12.4,0,301,64.2,235,2.5,1016.3
04/04/2024 09:20,12.6,0,288,65.1,254,1.889,1016.1
04/04/2024 09:30,13,0,331,63.9,242,2.306,1016
04/04/2024 09:50,13.2,0,381,60.7,238,2.5,1016
04/04/2024 10:00,13.7,0,393,59.8,234,2,1016
04/04/2024 10:10,13.9,0,544,57.3,235,2.389,1015.9
04/04/2024 10:20,14.4,0,618,56.9,233,2.889,1015.9
04/04/2024 10:30,14.9,0,539,58.6,234,3.111,1015.8
04/04/2024 10:50,14.5,0,370,55.3,218,3.5,1015.9
04/04/2024 11:00,14.4,0,230,54.7,211,3.5,1015.8
04/04/2024 11:10,14.2,0,173,55,207,4.694,1015.9
04/04/2024 11:20,14.4,0,206,52.3,235,5,1015.8
04/04/2024 11:30,14.5,0,229,53.7,222,4.306,1015.8
04/04/2024 11:40,14.6,0,322,54.8,228,4.694,1015.8
04/04/2024 11:50,14.6,0,342,52.5,225,6,1015.8
04/04/2024 12:00,14.5,0,263,55.4,224,5.806,1015.7
04/04/2024 12:10,14.5,0,283,54.7,222,5.306,1015.7
04/04/2024 12:20,14.8,0,269,54.4,220,5,1015.5
04/04/2024 12:30,14.7,0,239,53.1,220,6.194,1015.5
04/04/2024 12:40,14.9,0,270,53.8,226,5,1015.5
04/04/2024 12:50,14.9,0,218,54.5,234,3.806,1015.6
04/04/2024 13:00,14.8,0,176,56,233,4.194,1015.7
04/04/2024 13:10,15.2,0,244,55.1,240,4.306,1015.8
04/04/2024 13:20,15.3,0,256,56.6,253,3.889,1015.8
04/04/2024 13:30,15.2,0,338,57.3,271,4.889,1015.8
04/04/2024 13:40,14.3,0,330,61.5,281,4.389,1016
04/04/2024 13:50,13.9,0,259,65.7,279,4.806,1016.2
04/04/2024 14:00,13.8,0,200,66.4,275,3.306,1016.3
04/04/2024 14:10,13.6,0,176,67.8,284,2.389,1016.2
04/04/2024 14:20,13.3,0,113,69.1,292,2.389,1016.3
04/04/2024 14:30,13.3,0,86,70.4,291,1.611,1016.2
04/04/2024 14:40,13.3,0,56,68.8,310,1.194,1016.2
04/04/2024 14:50,13.2,0,61,69.2,240,0.806,1016.2
04/04/2024 15:00,12.8,0,53,73.8,51,1.806,1016.3
04/04/2024 15:10,12.7,0,45,73.5,42,1.694,1016.3
04/04/2024 15:20,12.7,0,43,74.8,48,2,1016.4
04/04/2024 15:30,13,0,44,72.3,25,1.111,1016.4
04/04/2024 15:40,13.5,0,40,65.6,211,0.611,1016.1
04/04/2024 15:50,13.3,0,62,68.2,204,1.5,1016.1
04/04/2024 16:00,13.6,0,66,66.2,219,1.694,1016
04/04/2024 16:10,13.8,0,50,63.6,217,2.389,1016.1
04/04/2024 16:20,13.8,0,47,63.4,211,3.389,1016.1
04/04/2024 16:30,13.9,0,35,62.2,203,3.694,1016
04/04/2024 16:40,14.4,0,37,57.6,209,3.5,1015.9
04/04/2024 16:50,14,0,29,61.5,189,3.806,1016
04/04/2024 17:00,13.9,0,21,61.8,205,3.389,1016
04/04/2024 17:10,14.1,0,22,59.5,206,3.806,1015.9
04/04/2024 17:20,14,0,11,61.4,197,3.694,1015.9
04/04/2024 17:30,13.9,0,6,60.9,206,3.389,1015.9
04/04/2024 17:40,14,0,4,60.2,209,3.5,1015.9
04/04/2024 17:50,14.2,0,3,58.2,215,3.306,1015.7
04/04/2024 18:00,13.9,0,0,60.8,232,2.889,1016
04/04/2024 18:10,13.8,0,1,61.8,213,2.694,1016.3
04/04/2024 18:20,13.7,0,0,62,207,2.5,1016.3
04/04/2024 18:30,13.4,0,0,64.4,220,2.111,1016.3
04/04/2024 18:40,13.1,0,0,66.8,223,2.611,1016.4
04/04/2024 18:50,12.9,0,0,68.4,224,2.694,1016.7
04/04/2024 19:00,13,0,0,68,226,3.111,1016.9
04/04/2024 19:10,13.6,0,0,62.6,214,3.389,1016.7
04/04/2024 19:20,13.5,0,0,63.5,225,3.389,1016.9
04/04/2024 19:30,13.9,0,0,60.5,220,4.194,1016.8
04/04/2024 19:40,13.7,0,0,61.9,240,3,1016.9
04/04/2024 19:50,13.3,0,0,64.3,224,2.194,1017.2
04/04/2024 20:00,13.8,0,0,60.9,230,2.889,1017.1
04/04/2024 20:10,13.5,0,0,63,243,1.889,1017.4
04/04/2024 20:20,13.1,0,0,65.7,232,2.111,1017.7
04/04/2024 20:30,13.3,0,0,65.8,232,1.806,1017.8
04/04/2024 20:40,13.6,0,0,63,257,2.306,1017.7
04/04/2024 20:50,13.5,0,0,63.5,258,2.194,1017.7
04/04/2024 21:00,13.4,0,0,64.6,261,2,1017.8
04/04/2024 21:10,13.6,0,0,63.3,261,1.5,1017.7
04/04/2024 21:20,13.1,0,0,67.1,274,1.5,1017.8
04/04/2024 21:30,13,0,0,67.6,224,0.889,1017.9
04/04/2024 21:40,12.4,0,0,72.7,247,0.5,1018.1
04/04/2024 21:50,12.1,0,0,75.8,352,1,1018.2
04/04/2024 22:00,13,0,0,66.8,216,0.806,1017.9
04/04/2024 22:10,12.5,0,0,70.8,160,0.5,1017.9
04/04/2024 22:20,11.8,0,0,74.4,177,0.806,1018.1
04/04/2024 22:30,11.7,0,0,77,311,0.5,1018.2
04/04/2024 22:40,12.1,0,0,72.6,139,0.889,1018
04/04/2024 22:50,13,0,1,65.1,205,0.5,1017.9
04/04/2024 23:00,12.6,0,0,68.1,167,1.194,1018
04/04/2024 23:10,12.9,0,0,65.9,228,0.806,1017.9
04/04/2024 23:20,12.4,0,0,69.2,215,0.889,1018
04/04/2024 23:30,13.4,0,0,61.6,148,0.806,1017.8
04/04/2024 23:40,12.5,0,0,68.6,205,1,1018
04/04/2024 23:50,12.3,0,0,71,356,0.5,1018
05/04/2024 00:00,12.1,0,0,71.8,225,0.389,1018.1
05/04/2024 00:10,12.5,0,0,68.2,186,0.889,1018
05/04/2024 00:20,13.1,0,0,63.8,175,0.806,1017.8
05/04/2024 00:30,13.1,0,0,63.3,187,1.194,1017.8
05/04/2024 00:40,12.9,0,0,63.3,161,1.194,1017.9
05/04/2024 01:00,12,0,0,69.2,214,1,1018
05/04/2024 01:10,12.3,0,0,67.5,282,0.194,1017.9
05/04/2024 01:20,11.8,0,0,71.8,348,0.694,1017.9
05/04/2024 01:30,11.8,0,0,72.3,235,1,1017.8
05/04/2024 01:40,11.6,0,0,73.2,266,0.889,1017.9
05/04/2024 01:50,11.7,0,0,72.8,296,1,1017.9
05/04/2024 02:00,11.3,0,0,75.3,315,0.889,1017.8
05/04/2024 02:10,11.1,0,0,75.8,274,0.806,1017.9
05/04/2024 02:20,11.3,0,0,74.9,97,0.5,1017.8
05/04/2024 02:30,12.4,0,1,65.4,169,1.5,1017.5
05/04/2024 02:40,12.6,0,0,61.4,177,2.194,1017.3
05/04/2024 02:50,12.3,0,0,62.8,189,1.5,1017.4
05/04/2024 03:00,11.5,0,0,69.7,240,0.806,1017.7
05/04/2024 03:10,11.4,0,0,71.8,283,0.5,1017.8
05/04/2024 03:20,10.9,0,0,74.4,330,0.889,1017.9
05/04/2024 03:30,10.4,0,0,77.3,317,0.889,1018
05/04/2024 03:40,10.7,0,0,73,118,1,1017.7
05/04/2024 03:50,11.9,0,,62.3,,,1017.3
05/04/2024 04:00,10.8,0,0,69.5,254,0.694,1017.8
05/04/2024 04:10,10.7,0,0,72,292,0.694,1017.8
05/04/2024 04:20,9.9,0,0,77.1,308,0.806,1018
05/04/2024 04:30,10.4,0,0,73.8,51,0.694,1017.6
05/04/2024 04:40,11.7,0,0,62.7,155,1.611,1017.2
05/04/2024 04:50,10.1,0,0,75.8,253,1,1017.8
05/04/2024 05:00,10,0,1,76.7,261,0.5,1018
05/04/2024 05:10,9.8,0,6,77.7,67,0.306,1017.9
05/04/2024 05:20,9.7,0,15,78.2,54,0.5,1017.9
05/04/2024 05:30,10.6,0,21,71.5,138,0.611,1017.9
05/04/2024 05:40,10.7,0,33,70.3,139,0.611,1017.8
05/04/2024 05:50,9.9,0,70,75.5,15,0.389,1017.9
05/04/2024 06:00,10.4,0,73,71.6,11,0.389,1017.6
05/04/2024 06:10,10.3,0,158,73.2,283,0.611,1017.9
05/04/2024 06:20,10.9,0,208,69.3,235,0.611,1017.8
05/04/2024 06:30,11,0,220,68.6,190,0.389,1017.8
05/04/2024 06:40,11.2,0,199,65.8,198,0.5,1017.8
05/04/2024 06:50,11.1,0,155,69.6,181,0.194,1017.8
05/04/2024 07:00,11.8,0,246,64.1,192,0.194,1017.5
05/04/2024 07:10,12.1,0,280,61.5,198,0.611,1017.4
05/04/2024 07:20,12.2,0,257,61.7,217,0.611,1017.3
05/04/2024 07:30,12.5,0,346,63,189,0.611,1017.3
05/04/2024 07:40,13,0,386,60.2,194,0.806,1017.1
05/04/2024 07:50,13.4,0,448,57.6,195,1,1017
05/04/2024 08:00,13.8,0,476,57.2,209,0.889,1017
05/04/2024 08:10,13.9,0,478,56,209,0.694,1017
05/04/2024 08:20,14.4,0,509,55.8,237,1,1017
05/04/2024 08:30,14.3,0,491,54,224,1,1017.1
05/04/2024 08:40,14.9,0,493,50.5,218,0.694,1016.9
05/04/2024 08:50,15.2,0,530,52.6,228,1.306,1016.9
05/04/2024 09:00,15.2,0,555,49.6,220,0.806,1016.9
05/04/2024 09:10,15.9,0,630,45.1,208,0.5,1016.7
05/04/2024 09:20,16.4,0,598,45.3,198,0.694,1016.6
05/04/2024 09:30,17.4,0,687,47.6,244,1.306,1016.5
05/04/2024 09:40,17,0,631,45.5,273,1.306,1016.7
05/04/2024 09:50,17,0,559,44,259,2,1016.7
05/04/2024 10:00,17.4,0,734,43.7,264,1.5,1016.6
05/04/2024 10:10,17.5,0,750,44.3,221,2,1016.6
05/04/2024 10:20,18.5,0,757,42.2,240,1.806,1016.2
05/04/2024 10:30,18.7,0,753,43.3,236,1.889,1016.4
05/04/2024 10:40,19.2,0,763,40,252,2.889,1016.2
05/04/2024 11:00,19.6,0,794,39.5,246,3.111,1016
05/04/2024 11:10,19.7,0,789,41.2,240,3.111,1015.9
05/04/2024 11:20,19.6,0,779,40.1,231,2.111,1015.9
05/04/2024 11:30,20.6,0,774,38.5,210,3.306,1015.7
05/04/2024 11:40,20.2,0,775,37,235,2.694,1015.7
05/04/2024 11:50,21.1,0,794,38.4,248,2.806,1015.6
05/04/2024 12:00,20.8,0,794,34.5,270,3.111,1015.7
05/04/2024 12:20,21.6,0,748,36.9,252,3.611,1015.4
05/04/2024 12:30,21.9,0,749,34.4,220,3.389,1015.2
05/04/2024 12:40,21.5,0,750,33.9,211,5.111,1015.3
05/04/2024 12:50,21.9,0,586,35.8,227,3.889,1015.2
05/04/2024 13:00,22,0,714,31.9,245,6.5,1015.2
05/04/2024 13:10,22,0,778,33.8,245,5.889,1015.2
05/04/2024 13:20,22.3,0,811,32.2,249,6,1015.1
05/04/2024 13:30,21.7,0,718,32.3,239,6.111,1015.1
05/04/2024 13:40,21.5,0,510,32.5,226,5.889,1015.1
05/04/2024 13:50,21.9,0,528,33,235,6.111,1014.9
05/04/2024 14:00,22.3,0,633,31.4,233,5.611,1014.6
05/04/2024 14:10,22,0,637,33.4,250,5.5,1014.5
05/04/2024 14:20,21.5,0,374,33,230,5.194,1014.6
05/04/2024 14:30,21.3,0,396,35.8,225,4.611,1014.6
05/04/2024 14:40,21.5,0,376,34.4,245,4.5,1014.7
05/04/2024 14:50,21.5,0,342,34.7,260,5.889,1014.7
05/04/2024 15:00,21.2,0,244,34.3,247,4.389,1014.6
05/04/2024 15:10,21.4,0,277,33.4,231,4.111,1014.6
05/04/2024 15:20,21.7,0,361,34.1,238,3.389,1014.6
05/04/2024 15:30,21.3,0,266,34.1,241,4.111,1014.7
05/04/2024 15:40,20.7,0,160,36.4,272,4.111,1014.8
05/04/2024 15:50,20.8,0,175,36.2,251,3.611,1014.8
05/04/2024 16:00,20.8,0,191,34.1,240,3.694,1014.9
05/04/2024 16:10,20.4,0,162,34.6,250,4.806,1015
05/04/2024 16:20,20.8,0,186,33.6,249,3.5,1015
05/04/2024 16:30,20.5,0,143,35.3,236,2.694,1015.1
05/04/2024 16:40,20.3,0,103,35.5,256,3,1015.4
05/04/2024 16:50,20.2,0,102,35.6,246,2.694,1015.3
05/04/2024 17:00,20.4,0,107,33.1,255,5.389,1015.2
05/04/2024 17:10,20.6,0,87,30.6,242,6.194,1015.3
05/04/2024 17:20,20.3,0,91,32.1,235,6.694,1015.4
05/04/2024 17:30,20.2,0,45,32.7,233,6.611,1015.4
05/04/2024 17:40,20.1,0,23,33,237,6.694,1015.4
05/04/2024 17:50,19.9,0,11,33.6,235,6,1015.6
05/04/2024 18:00,19.9,0,4,33.3,224,6.111,1015.6
05/04/2024 18:10,19.8,0,1,34.4,220,5.694,1015.7
05/04/2024 18:20,19.6,0,0,35.2,224,5.611,1016
05/04/2024 18:30,19.7,0,0,35.2,226,5.806,1016
05/04/2024 18:40,19.8,0,0,35.7,227,5.5,1016.1
05/04/2024 18:50,19.7,0,0,35.6,228,4.111,1016.3
05/04/2024 19:00,19.5,0,0,36.7,222,3.194,1016.3
05/04/2024 19:10,19.3,0,0,37.5,215,3.389,1016.5
05/04/2024 19:20,18.9,0,0,38.5,216,2.389,1016.7
05/04/2024 19:30,18.6,0,0,40.2,220,2.389,1016.8
05/04/2024 19:40,18.3,0,0,41.6,218,1.889,1016.9
05/04/2024 19:50,17.9,0,0,43.3,217,2.389,1016.9
05/04/2024 20:00,18.1,0,0,42.7,202,2.611,1016.7
05/04/2024 20:10,18.1,0,0,42.8,210,2,1016.7
05/04/2024 20:20,17.4,0,0,45.7,216,1.694,1016.9
05/04/2024 20:30,17,0,0,47,242,0.806,1017
05/04/2024 20:40,16.2,0,0,50.1,302,0.694,1017.3
05/04/2024 20:50,15.8,0,0,51.8,17,0.306,1017.4
05/04/2024 21:00,15,0,0,55.3,292,0.694,1017.7
05/04/2024 21:10,14.9,0,0,55.7,190,1.111,1017.8
05/04/2024 21:20,14.3,0,0,58.2,179,0.5,1018
05/04/2024 21:30,15.2,0,0,53.1,154,0.806,1017.6
05/04/2024 21:40,15.4,0,0,50.1,147,0.889,1017.6
05/04/2024 21:50,15,0,0,52.4,156,0.5,1017.8
05/04/2024 22:00,14.6,0,0,54.5,180,0.306,1017.9
05/04/2024 22:10,15.7,0,0,47.7,173,1.111,1017.5
05/04/2024 22:20,15.3,0,0,49.4,150,1.306,1017.7
05/04/2024 22:30,15,0,0,50.9,141,0.889,1017.8
05/04/2024 22:40,14.6,0,0,53.2,152,0.389,1017.9
05/04/2024 22:50,14.5,0,0,55.2,248,0.694,1017.8
05/04/2024 23:00,14.3,0,0,56.8,228,0.389,1017.9
05/04/2024 23:10,13.8,0,0,61,41,0.611,1018
05/04/2024 23:20,14,0,0,60.5,352,0.694,1018
05/04/2024 23:30,13.6,0,0,61.4,257,0.5,1018.2
05/04/2024 23:40,13.9,0,0,59.4,145,0.194,1018.3
05/04/2024 23:50,12.9,0,0,64.2,0,0,1018.5
06/04/2024 00:00,12.9,0,0,64.4,82,0.306,1018.5
06/04/2024 00:10,13.1,0,0,62.3,40,0.611,1018.5
06/04/2024 00:20,12.9,0,0,63.3,116,0.611,1018.6
06/04/2024 00:30,13,0,0,62.7,156,0.694,1018.7
06/04/2024 00:40,13.1,0,0,61.2,167,0.611,1018.7
06/04/2024 00:50,13.1,0,0,61.8,153,0.5,1018.7
06/04/2024 01:00,13.8,0,0,59.2,200,1,1018.5
06/04/2024 01:10,14.1,0,0,57.8,191,1.194,1018.4
06/04/2024 01:20,13.5,0,0,61.2,191,1.611,1018.7
06/04/2024 01:30,14.7,0,0,56.2,199,1.5,1018.4
06/04/2024 01:40,15.3,0,0,53.6,180,1.889,1018.3
06/04/2024 01:50,13.8,0,0,60.9,175,2.111,1018.7
06/04/2024 02:00,14.5,0,0,57.2,173,2.111,1018.6
06/04/2024 02:10,14.2,0,0,57.8,173,1.694,1018.6
06/04/2024 02:20,15.1,0,0,54.1,181,2.194,1018.4
06/04/2024 02:30,14.7,0,0,56.1,197,2,1018.5
06/04/2024 02:40,15,0,0,54.1,188,2.611,1018.4
06/04/2024 02:50,13.9,0,0,60,198,1.889,1018.8
06/04/2024 03:00,12.6,0,0,64.8,189,1.194,1019.1
06/04/2024 03:10,12.4,0,0,65.1,145,0.5,1019
06/04/2024 03:20,12.3,0,0,65.7,234,0.306,1019
06/04/2024 03:30,11.5,0,0,70.6,235,0.611,1019.2
06/04/2024 03:40,11.1,0,0,71.3,301,0.806,1019.4
06/04/2024 03:50,11.4,0,0,69.7,294,0.806,1019.3
06/04/2024 04:10,11.4,0,0,69.1,303,0.694,1019.3
06/04/2024 04:20,10.8,0,0,72.8,333,0.694,1019.6
06/04/2024 04:30,10.8,0,0,72.5,284,0.389,1019.7
06/04/2024 04:40,10.7,0,0,71.9,31,0.611,1019.7
06/04/2024 04:50,10.6,0,0,72.3,186,0.389,1019.8
06/04/2024 05:00,10.7,0,2,71.2,94,0.306,1019.8
06/04/2024 05:10,10.6,0,7,71.8,211,0.806,1019.9
06/04/2024 05:20,10.5,0,13,72.5,237,0.611,1020.1
06/04/2024 05:30,10.8,0,22,69.8,238,0.194,1020.1
06/04/2024 05:40,11.6,0,54,65,0,0.306,1020
06/04/2024 05:50,11.2,0,108,68.1,46,0.5,1020.1
06/04/2024 06:00,11.1,0,146,70,90,0.5,1020.1
06/04/2024 06:10,11.4,0,187,70.4,138,0.111,1020.1
06/04/2024 06:20,12.2,0,221,67.3,190,0.194,1019.9
06/04/2024 06:30,13.5,0,254,62.2,73,1,1019.5
06/04/2024 06:40,13.4,0,273,61.1,179,0.611,1019.6
06/04/2024 06:50,12.9,0,287,64.2,220,0.806,1019.8
06/04/2024 07:00,13,0,265,62,191,0.611,1019.8
06/04/2024 07:10,12.8,0,246,63.9,208,0.611,1019.8
06/04/2024 07:20,12.8,0,296,65.2,204,0.5,1019.8
06/04/2024 07:30,13.4,0,349,62.8,163,0.111,1019.7
06/04/2024 07:40,14.2,0,430,57.2,223,0.194,1019.5
06/04/2024 07:50,14.2,0,368,57.7,225,0.806,1019.5
06/04/2024 08:00,14.3,0,308,56.8,289,0.306,1019.5
06/04/2024 08:10,14.6,0,375,55.4,242,0.389,1019.4
06/04/2024 08:20,15.3,0,465,56,218,0.5,1019.2
06/04/2024 08:30,15.6,0,504,53.2,226,0.806,1019.1
06/04/2024 08:40,15.8,0,500,55,208,0.611,1019.1
06/04/2024 08:50,15.9,0,425,52.5,272,0.611,1019.2
06/04/2024 09:00,16.5,0,607,49.9,248,0.889,1019
06/04/2024 09:10,17.1,0,616,51.2,204,1,1018.9
06/04/2024 09:20,17.8,0,685,46.1,230,0.889,1018.6
06/04/2024 09:30,18,0,677,46.9,252,1.389,1018.6
06/04/2024 09:40,18.4,0,611,47.6,238,1,1018.4
06/04/2024 09:50,18.9,0,737,47.7,260,1.111,1018.4
06/04/2024 10:00,19,0,667,45.3,299,1.194,1018.2
06/04/2024 10:10,18.5,0,556,47,264,1.611,1018.4
06/04/2024 10:20,18.5,0,444,46.4,260,1.306,1018.4
06/04/2024 10:30,19,0,520,43.8,327,0.694,1018.1
06/04/2024 10:40,19.1,0,537,44.2,252,1.389,1018.2
06/04/2024 10:50,19.3,0,624,43.2,253,1.389,1018.2
06/04/2024 11:00,19.6,0,746,39.8,198,1.306,1018
06/04/2024 11:10,20.5,0,854,41.7,195,1.389,1017.8
06/04/2024 11:20,20.9,0,803,41.2,235,1.889,1017.6
06/04/2024 11:30,21.3,0,806,41.6,249,1.5,1017.6
06/04/2024 11:40,20.9,0,797,40.8,227,1.306,1017.6
06/04/2024 11:50,20.9,0,762,42.1,184,1.306,1017.4
06/04/2024 12:00,21.8,0,810,40.7,256,1.5,1017.2
06/04/2024 12:10,21.7,0,799,37.5,238,2.111,1017.2
06/04/2024 12:20,22.2,0,849,38.1,214,1.611,1017
06/04/2024 12:30,23.1,0,848,38.8,189,2.611,1016.6
06/04/2024 12:40,23,0,813,34.7,201,2.194,1016.7
06/04/2024 12:50,22.8,0,799,36,183,2.306,1016.5
06/04/2024 13:00,22.8,0,732,34.8,210,2.389,1016.5
06/04/2024 13:10,23,0,671,36.2,216,2.389,1016.3
06/04/2024 13:20,22.5,0,582,35.4,203,2,1016.4
06/04/2024 13:30,23.5,0,622,35.3,188,1.611,1015.9
06/04/2024 13:40,23.5,0,629,31.5,188,2,1015.8
06/04/2024 13:50,23.9,0,635,32.2,188,1.889,1015.6
06/04/2024 14:00,23.8,0,547,31.3,202,2.111,1015.5
06/04/2024 14:10,24.2,0,551,29.3,203,1.389,1015.3
06/04/2024 14:20,24.2,0,560,31.3,227,1.5,1015.3
06/04/2024 14:30,24.1,0,514,30.1,191,1.806,1015.1
06/04/2024 14:40,24.2,0,517,33.5,206,1.611,1015.1
06/04/2024 14:50,24.2,0,517,33,197,1.5,1015.1
06/04/2024 15:00,23.9,0,453,32.4,226,1,1015
06/04/2024 15:10,24.3,0,406,34,200,1.111,1014.8
06/04/2024 15:20,23.9,0,360,33.8,245,1.306,1014.7
06/04/2024 15:30,24.3,0,352,35.5,204,1.389,1014.4
06/04/2024 15:40,24,0,329,37.3,219,1.611,1014.5
06/04/2024 15:50,24,0,292,34.4,203,1.306,1014.5
06/04/2024 16:00,23.7,0,271,37,252,1.306,1014.6
06/04/2024 16:10,23.7,0,236,34.7,226,1,1014.5
06/04/2024 16:20,23.7,0,216,34.2,191,0.806,1014.3
06/04/2024 16:30,23.5,0,155,35.4,218,0.694,1014.3
06/04/2024 16:40,22.6,0,125,41.4,246,0.611,1014.5
06/04/2024 16:50,22.6,0,90,39.5,246,0.306,1014.5
06/04/2024 17:00,22.4,0,76,43.2,208,0.5,1014.6
06/04/2024 17:10,21.8,0,61,46.2,190,0.5,1014.7
06/04/2024 17:20,20.6,0,47,50.8,172,0.306,1015
06/04/2024 17:30,20.5,0,37,50,258,0.306,1015
06/04/2024 17:40,20.5,0,26,48.6,272,0.5,1015.1
06/04/2024 17:50,20.6,0,14,46.4,283,1.111,1015.1
06/04/2024 18:00,20.7,0,3,41.5,303,1,1015.3
06/04/2024 18:10,20.2,0,0,42.9,299,1.389,1015.5
06/04/2024 18:20,19.4,0,0,47.4,301,1.306,1015.7
06/04/2024 18:30,20,0,0,46.3,308,1.194,1015.7
06/04/2024 18:40,18.7,0,0,52.8,308,1.111,1016.1
06/04/2024 18:50,19.4,0,0,49.6,309,0.889,1016
06/04/2024 19:00,18.8,0,0,52.1,298,1.306,1016.3
06/04/2024 19:10,18.6,0,0,53.1,298,1.111,1016.4
06/04/2024 19:20,18.4,0,0,53.9,306,0.889,1016.6
06/04/2024 19:30,17.9,0,0,55.7,319,0.5,1016.8
06/04/2024 19:40,17.6,0,0,56.9,282,0.389,1017
06/04/2024 19:50,17.5,0,0,56.8,264,0.611,1017.1
06/04/2024 20:00,17.5,0,0,55.7,237,0.194,1017.1
06/04/2024 20:10,17.7,0,0,55.2,197,0.389,1017.2
06/04/2024 20:20,17.6,0,0,55.4,138,1.194,1017.2
06/04/2024 20:30,18.5,0,0,50.3,155,1.5,1016.9
06/04/2024 20:40,18.7,0,0,47.5,176,1.611,1016.9
06/04/2024 20:50,18.1,0,0,49.2,202,1.306,1017.1
06/04/2024 21:00,19,0,0,45.5,172,1.111,1017
06/04/2024 21:10,18.7,0,0,46.2,165,1.611,1017.1
06/04/2024 21:20,17.9,0,0,50.3,176,1.694,1017.2
06/04/2024 21:30,16.8,0,0,54.5,188,1.306,1017.4
06/04/2024 21:40,17.8,0,0,50.5,187,1.194,1017.1
